1.883515529353351869e+00,3.981239625866189513e+00
5.007477904499475496e-01,1.439690338734308073e+00
1.166198015265670573e+00,2.749077362717340822e+00
8.127302532045984629e-01,3.509558141206022830e-01
5.967982029727313398e-01,6.812907169847238764e-01
4.666420958125245266e-01,8.289484181566381116e-01
8.681795726870397134e-01,7.070991723834803011e-01
8.660736164221546352e-01,7.690279783218970655e-01
6.383162456028179665e-01,6.508119185144863872e-01
7.144984547258466101e-01,1.011155382491356614e+00
1.177241337963815360e+00,4.289695258381255316e-01
2.914201812175818418e-01,8.242054572434434068e-01
5.669357712033082919e-01,5.549871863939512817e-01
1.269779241086919308e+00,9.622594237413898410e-01
3.970548256925617303e-01,4.451080511214193791e-01
7.456862589734486457e-01,8.290707095714416885e-01
7.290862595084205422e-01,6.809151771547671261e-01
3.795641966406543277e-01,8.613348080750323765e-01
6.430975359565926919e-01,9.086575975777773095e-01
7.734420027273664067e-01,1.537604924622101965e+00
6.852067987143001249e-01,1.875944986229853839e-01
6.065924534973072824e-01,5.799123235652146047e-01
1.683133674087303966e+00,7.599070589757762617e-01
8.565123909802081492e-01,5.297638875167417494e-01
7.675085050866279346e-01,2.597131833483363739e-01
9.986203508354782876e-01,7.731711607899401928e-01
1.193280804102494708e+00,3.997367893246988602e-01
6.335329573589423280e-01,2.130697469648339393e-01
9.310427547839393858e-01,5.946754550393138494e-01
4.920906366322670977e-01,1.176616874590746681e-01
2.349093013807975194e-01,5.325139297604749578e-01
4.912359688780536526e-01,6.983727030439434991e-01
6.791345762449917389e-01,8.391474099724790525e-01
3.529602693214968778e-01,6.156761985472264387e-01
2.868774366620398530e-01,8.142743301743088358e-01
4.197698337215386433e-01,1.246596800093562996e+00
2.637712111500370993e-01,1.091444983028432958e+00
6.876741093680737160e-01,1.250218864788115392e+00
3.496098683050836708e-01,9.345422377593134433e-01
2.076027513749466868e-01,6.037222704861633371e-01
1.365805958734989556e+00,5.437485543291549206e-01
5.425226609125973765e-01,6.840329339521511454e-01
8.219584008550157028e-01,1.176447404529745278e+00
8.276236697796518493e-01,1.271499948266830549e+00
1.492878500290405253e+00,1.442712470122931245e+00
1.048597156348412440e+00,1.509335161774599587e+00
