,Time Points,Mean,Median,Lower bound CI,Upper bound CI,Central Probability
73,80,0.5684719358921998,0.5365816912329047,0.37532020924796167,0.8850853434163315,0.95
74,81,0.49919235898383113,0.48849847366909627,0.33692024500381623,0.7171100176782969,0.95
75,82,0.6635781429156509,0.6302098713810567,0.410191745111587,1.0132634105144724,0.95
76,83,0.681232717654746,0.6684963254529774,0.3734935380666951,1.048792674446517,0.95
77,84,0.655334037725495,0.6268167412687875,0.43087202750476183,1.0674639217726987,0.95
78,85,0.6028760961677847,0.5634105326475005,0.3952693326156622,0.9619332128507105,0.95
79,86,0.6684745349641907,0.6536687462032288,0.3996514324066103,0.9100665747086372,0.95
80,87,0.7030574165031044,0.66985127594101,0.4242272135251597,1.153136747123337,0.95
81,88,0.7239372905680073,0.705807412883237,0.4726382151479536,1.1765042836571404,0.95
82,89,0.5924990652050713,0.5581475099773823,0.39743783800167465,0.8684798019745948,0.95
83,90,0.6886317679206247,0.6920025097289254,0.4006559768486653,1.1986468582069691,0.95
84,91,0.700971439395189,0.6670676850202423,0.38852625663770873,1.2241337797425609,0.95
85,92,0.6794911038750148,0.6692116560050221,0.37364235960815556,1.0241949634988001,0.95
86,93,0.5677388207311196,0.5698455783709189,0.3496901099005736,0.7980486718015922,0.95
87,94,0.5057688348364728,0.47976486440509647,0.29275601824945063,0.8890317549287827,0.95
88,95,0.5194557515037871,0.5031350250871008,0.24788831953729992,0.8342023213431257,0.95
89,96,0.5502705426721527,0.524059090695921,0.24719140827599767,0.9641173571496899,0.95
90,97,0.5009592888359808,0.4446909251924244,0.2705784002839201,0.9605743635591328,0.95
91,98,0.47824081848989874,0.45892029188914496,0.2271535636144101,0.7993617942022707,0.95
92,99,0.546176490232519,0.5399572999139324,0.2592883964757488,0.8841119343914569,0.95
93,100,0.6307946622042993,0.6144897013091333,0.2761074965172304,1.0702393591223842,0.95
94,101,0.632458981479735,0.6499841906230898,0.3129844548870794,0.9948185647985849,0.95
95,102,0.6044429550898257,0.5665514941507293,0.307991004152683,1.10469031565169,0.95
96,103,0.5386344016883488,0.5373419930883252,0.18071557429311816,1.030253523183541,0.95
97,104,0.5171009268128391,0.4853376014803047,0.2292003905981792,0.9104964482710125,0.95
98,105,0.5845946298194274,0.5459891733281237,0.30406783370473406,1.0364767134000559,0.95
99,106,0.5546818654171721,0.4875132747008781,0.2643471288103565,1.0132696800087522,0.95
