"time","current","voltage"
 0.00000000000000000e+00, 5.46133111000219381e-03,-8.00000000000000000e+01
 2.50000000000000000e+01,-3.58900397554588572e-03,-8.00000000000000000e+01
 5.00000000000000000e+01, 2.87822181448678174e-02,-8.00000000000000000e+01
 7.50000000000000000e+01,-2.66560874079947935e-03,-8.00000000000000000e+01
 1.00000000000000000e+02, 1.57415646826719168e-03,-8.00000000000000000e+01
 1.25000000000000000e+02, 1.88387554817292108e-02,-8.00000000000000000e+01
 1.50000000000000000e+02,-1.03684638763705712e-02,-8.00000000000000000e+01
 1.75000000000000000e+02,-6.64570020652978811e-03,-8.00000000000000000e+01
 2.00000000000000000e+02, 2.48833439731938836e-03,-8.00000000000000000e+01
 2.25000000000000000e+02,-3.57735990537121290e-03,-8.00000000000000000e+01
 2.50000000000000000e+02,-1.36919936767503983e-02,-8.00000000000000000e+01
 2.75000000000000000e+02,-2.11223963718358164e-03,-8.00000000000000000e+01
 3.00000000000000000e+02,-3.91683952479850855e-03,-8.00000000000000000e+01
 3.25000000000000000e+02, 7.36298396963735308e-03,-8.00000000000000000e+01
 3.50000000000000000e+02,-1.92249736302566379e-02,-8.00000000000000000e+01
 3.75000000000000000e+02,-7.91808496469130485e-03,-8.00000000000000000e+01
 4.00000000000000000e+02, 1.37855228486748055e-02,-8.00000000000000000e+01
 4.25000000000000000e+02, 2.20603571909039065e-02,-8.00000000000000000e+01
 4.50000000000000000e+02,-1.74244442827790544e-02,-8.00000000000000000e+01
 4.75000000000000000e+02, 7.84792883746736163e-03,-8.00000000000000000e+01
 5.00000000000000000e+02,-1.12052390075830077e-02,-8.00000000000000000e+01
 5.25000000000000000e+02,-9.75462653802805849e-03,-8.00000000000000000e+01
 5.50000000000000000e+02,-9.93076545113005631e-03,-8.00000000000000000e+01
 5.75000000000000000e+02,-4.66336167301636354e-03,-8.00000000000000000e+01
 6.00000000000000000e+02, 1.19691624964783725e-02,-8.00000000000000000e+01
 6.25000000000000000e+02, 8.63996437555293421e-03,-8.00000000000000000e+01
 6.50000000000000000e+02, 9.82415853412930539e-04,-8.00000000000000000e+01
 6.75000000000000000e+02,-3.96949899842152787e-03,-8.00000000000000000e+01
 7.00000000000000000e+02, 3.27679221333515200e-04,-8.00000000000000000e+01
 7.25000000000000000e+02,-9.52567471392867749e-04,-8.00000000000000000e+01
 7.50000000000000000e+02, 9.58507640456330440e-03,-8.00000000000000000e+01
 7.75000000000000000e+02,-7.11400867470255577e-03,-8.00000000000000000e+01
 8.00000000000000000e+02, 2.16485783586055185e-04,-8.00000000000000000e+01
 8.25000000000000000e+02,-8.95593628339069444e-04,-8.00000000000000000e+01
 8.50000000000000000e+02,-3.24054548363339001e-04,-8.00000000000000000e+01
 8.75000000000000000e+02, 3.21034517482169171e-03,-8.00000000000000000e+01
 9.00000000000000000e+02, 2.60599469469357126e-03,-8.00000000000000000e+01
 9.25000000000000000e+02, 1.59358123075500069e-02,-8.00000000000000000e+01
 9.50000000000000000e+02,-7.29269971284299246e-04,-8.00000000000000000e+01
 9.75000000000000000e+02, 1.85929271568569497e-02,-8.00000000000000000e+01
 1.00000000000000000e+03,-3.29607729382404464e-03,-8.00000000000000000e+01
 1.02500000000000000e+03,-5.31079628517276345e-03,-8.00000000000000000e+01
 1.05000000000000000e+03, 1.46986640398477425e-03,-8.00000000000000000e+01
 1.07500000000000000e+03, 4.45539052373314804e-03,-8.00000000000000000e+01
 1.10000000000000000e+03, 3.44935462964657703e-03,-8.00000000000000000e+01
 1.12500000000000000e+03, 1.54330781494898331e-02,-8.00000000000000000e+01
 1.15000000000000000e+03, 1.36440968370291939e-02,-8.00000000000000000e+01
 1.17500000000000000e+03, 6.08471367658345186e-03,-8.00000000000000000e+01
 1.20000000000000000e+03,-3.65343632356952960e-03,-8.00000000000000000e+01
 1.22500000000000000e+03,-8.90370985638662404e-04,-8.00000000000000000e+01
 1.25000000000000000e+03, 1.68564783183370905e-02,-8.00000000000000000e+01
 1.27500000000000000e+03, 2.88247710250862099e-03,-8.00000000000000000e+01
 1.30000000000000000e+03,-1.50755472074675812e-02,-8.00000000000000000e+01
 1.32500000000000000e+03,-7.79391624386294602e-03,-8.00000000000000000e+01
 1.35000000000000000e+03,-6.48047650275351828e-03,-8.00000000000000000e+01
 1.37500000000000000e+03, 1.37948180196010937e-02,-8.00000000000000000e+01
 1.40000000000000000e+03,-9.67174744062733200e-04,-8.00000000000000000e+01
 1.42500000000000000e+03, 2.67813454035162081e-02,-8.00000000000000000e+01
 1.45000000000000000e+03, 7.98568590836229268e-03,-8.00000000000000000e+01
 1.47500000000000000e+03, 1.75191449617432193e-03,-8.00000000000000000e+01
 1.50000000000000000e+03,-4.81824836596672808e-03,-8.00000000000000000e+01
 1.52500000000000000e+03, 1.16845843843878736e-02,-8.00000000000000000e+01
 1.55000000000000000e+03,-2.53260129549153640e-03,-8.00000000000000000e+01
 1.57500000000000000e+03,-9.37120995952958613e-03,-8.00000000000000000e+01
 1.60000000000000000e+03, 6.94844686942582609e-03,-8.00000000000000000e+01
 1.62500000000000000e+03, 4.38491420078146313e-04,-8.00000000000000000e+01
