"time","current","voltage"
 0.00000000000000000e+00, 7.99552176208442400e-04,-8.00000000000000000e+01
 2.50000000000000000e+01, 2.82875679469915108e-03,-8.00000000000000000e+01
 5.00000000000000000e+01, 3.39594537294141997e-03,-8.00000000000000000e+01
 7.50000000000000000e+01,-1.54070711536336740e-03,-8.00000000000000000e+01
 1.00000000000000000e+02, 1.59832651724697980e-03,-8.00000000000000000e+01
 1.25000000000000000e+02, 2.70291367972444940e-03,-8.00000000000000000e+01
 1.50000000000000000e+02,-4.77439086132174330e-04,-8.00000000000000000e+01
 1.75000000000000000e+02,-4.71704215831194858e-04,-8.00000000000000000e+01
 2.00000000000000000e+02,-2.25418874379689676e-03,-8.00000000000000000e+01
 2.25000000000000000e+02, 9.33464088445589888e-04,-8.00000000000000000e+01
 2.50000000000000000e+02,-1.42574282971719753e-03,-8.00000000000000000e+01
 2.75000000000000000e+02, 1.59012899718203975e-03,-8.00000000000000000e+01
 3.00000000000000000e+02, 3.58730979361460449e-03,-8.00000000000000000e+01
 3.25000000000000000e+02,-2.51234500981471201e-03,-8.00000000000000000e+01
 3.50000000000000000e+02,-7.87518160913738894e-04,-8.00000000000000000e+01
 3.75000000000000000e+02,-1.00887393642026552e-03,-8.00000000000000000e+01
 4.00000000000000000e+02, 2.10251986566935029e-04,-8.00000000000000000e+01
 4.25000000000000000e+02, 1.28153225791151609e-03,-8.00000000000000000e+01
 4.50000000000000000e+02, 1.21307771956537355e-03,-8.00000000000000000e+01
 4.75000000000000000e+02, 4.70495176490375120e-03,-8.00000000000000000e+01
 5.00000000000000000e+02,-1.68598713274375057e-03,-8.00000000000000000e+01
 5.25000000000000000e+02, 1.93799701885061866e-03,-8.00000000000000000e+01
 5.50000000000000000e+02, 1.19834324922132320e-03,-8.00000000000000000e+01
 5.75000000000000000e+02, 2.26994772007143436e-03,-8.00000000000000000e+01
 6.00000000000000000e+02,-2.01777246829344713e-03,-8.00000000000000000e+01
 6.25000000000000000e+02,-1.90622588556118439e-03,-8.00000000000000000e+01
 6.50000000000000000e+02, 4.55450545691050816e-04,-8.00000000000000000e+01
 6.75000000000000000e+02,-3.80385042248273988e-03,-8.00000000000000000e+01
 7.00000000000000000e+02, 1.15828158905528474e-03,-8.00000000000000000e+01
 7.25000000000000000e+02, 3.93442811619239708e-03,-8.00000000000000000e+01
 7.50000000000000000e+02, 7.36789858301215104e-04,-8.00000000000000000e+01
 7.75000000000000000e+02, 7.33584135579672613e-04,-8.00000000000000000e+01
 8.00000000000000000e+02,-1.31723750784685893e-03,-8.00000000000000000e+01
 8.25000000000000000e+02,-9.05910125755466917e-04,-8.00000000000000000e+01
 8.50000000000000000e+02,-3.26370272640835648e-03,-8.00000000000000000e+01
 8.75000000000000000e+02, 5.74846036044882524e-04,-8.00000000000000000e+01
 9.00000000000000000e+02, 1.10394679995116864e-03,-8.00000000000000000e+01
 9.25000000000000000e+02, 6.23064031433152301e-04,-8.00000000000000000e+01
 9.50000000000000000e+02, 3.81285512639065508e-04,-8.00000000000000000e+01
 9.75000000000000000e+02,-3.94812477228424167e-03,-8.00000000000000000e+01
 1.00000000000000000e+03, 1.11074316999707412e-03,-8.00000000000000000e+01
 1.02500000000000000e+03,-2.94606384845611143e-03,-8.00000000000000000e+01
 1.05000000000000000e+03,-3.05657376001429362e-03,-8.00000000000000000e+01
 1.07500000000000000e+03,-8.02162227250121100e-04,-8.00000000000000000e+01
 1.10000000000000000e+03,-1.60820097945722166e-03,-8.00000000000000000e+01
 1.12500000000000000e+03, 4.57247582871487222e-04,-8.00000000000000000e+01
 1.15000000000000000e+03,-1.78689242598775028e-03,-8.00000000000000000e+01
 1.17500000000000000e+03, 1.08461425320795701e-03,-8.00000000000000000e+01
 1.20000000000000000e+03,-5.63399875706151708e-04,-8.00000000000000000e+01
 1.22500000000000000e+03,-3.57468907182522267e-03,-8.00000000000000000e+01
 1.25000000000000000e+03, 1.29480076221737627e-03,-8.00000000000000000e+01
 1.27500000000000000e+03,-6.88026675501184288e-04,-8.00000000000000000e+01
 1.30000000000000000e+03,-1.04388088808514065e-03,-8.00000000000000000e+01
 1.32500000000000000e+03,-1.11918668375842779e-03,-8.00000000000000000e+01
 1.35000000000000000e+03, 4.35513730348718441e-03,-8.00000000000000000e+01
 1.37500000000000000e+03, 1.92305753720036290e-04,-8.00000000000000000e+01
 1.40000000000000000e+03, 4.76215192935883626e-04,-8.00000000000000000e+01
 1.42500000000000000e+03, 1.32319995981838748e-03,-8.00000000000000000e+01
 1.45000000000000000e+03,-1.13429692013007491e-03,-8.00000000000000000e+01
 1.47500000000000000e+03, 2.36474562297071637e-03,-8.00000000000000000e+01
 1.50000000000000000e+03, 7.48781655020340389e-04,-8.00000000000000000e+01
 1.52500000000000000e+03, 5.82225078123839446e-04,-8.00000000000000000e+01
 1.55000000000000000e+03, 1.55931951629913364e-03,-8.00000000000000000e+01
 1.57500000000000000e+03,-2.64085282213994245e-03,-8.00000000000000000e+01
 1.60000000000000000e+03,-3.09803721171667185e-04,-8.00000000000000000e+01
 1.62500000000000000e+03, 4.47474133009065139e-04,-8.00000000000000000e+01
 1.65000000000000000e+03,-1.70529236517716538e-03,-8.00000000000000000e+01
 1.67500000000000000e+03,-1.08939552168262890e-03,-8.00000000000000000e+01
 1.70000000000000000e+03,-8.59487974178859250e-05,-8.00000000000000000e+01
 1.72500000000000000e+03, 1.06922407566446918e-03,-8.00000000000000000e+01
 1.75000000000000000e+03, 4.07889573277749051e-03,-8.00000000000000000e+01
 1.77500000000000000e+03, 6.29418630722877867e-04,-8.00000000000000000e+01
 1.80000000000000000e+03, 1.47935297748944981e-03,-8.00000000000000000e+01
 1.82500000000000000e+03, 3.52031235354907266e-03,-8.00000000000000000e+01
 1.85000000000000000e+03, 4.97427453795735997e-03,-8.00000000000000000e+01
 1.87500000000000000e+03,-4.77897149127807347e-04,-8.00000000000000000e+01
 1.90000000000000000e+03, 2.80546246774105628e-03,-8.00000000000000000e+01
 1.92500000000000000e+03, 6.99223102127977743e-04,-8.00000000000000000e+01
 1.95000000000000000e+03,-4.06433322292134268e-03,-8.00000000000000000e+01
 1.97500000000000000e+03, 2.69375134171167402e-03,-8.00000000000000000e+01
 2.00000000000000000e+03,-1.69730657909630996e-03,-1.00000000000000000e+02
 2.02500000000000000e+03, 8.52509418531013008e-04,-1.00000000000000000e+02
 2.05000000000000000e+03, 3.52528309032652722e-03,-1.00000000000000000e+02
 2.07500000000000000e+03,-5.10387134448613434e-03,-1.00000000000000000e+02
 2.10000000000000000e+03,-1.29010928951953704e-04,-1.00000000000000000e+02
 2.12500000000000000e+03,-4.27256655404453702e-03,-1.00000000000000000e+02
 2.15000000000000000e+03, 2.86513355668874411e-04,-1.00000000000000000e+02
 2.17500000000000000e+03,-8.78929608813210539e-04,-1.00000000000000000e+02
 2.20000000000000000e+03, 1.79548430775195713e-03,-1.00000000000000000e+02
 2.22500000000000000e+03,-9.26926425292501528e-04,-1.00000000000000000e+02
 2.25000000000000000e+03,-1.52997692064785499e-03,-1.00000000000000000e+02
 2.27500000000000000e+03, 1.36700882214890436e-03,-1.00000000000000000e+02
 2.30000000000000000e+03,-2.88006784501044708e-03,-1.00000000000000000e+02
 2.32500000000000000e+03,-3.29637392795329332e-04,-1.00000000000000000e+02
 2.35000000000000000e+03,-2.76298095736256374e-03,-1.00000000000000000e+02
 2.37500000000000000e+03,-2.29359526529036937e-03,-1.00000000000000000e+02
 2.40000000000000000e+03, 1.30551118838988212e-03,-1.00000000000000000e+02
 2.42500000000000000e+03, 2.03599647406580092e-03,-1.00000000000000000e+02
 2.45000000000000000e+03,-2.59342227257640476e-03,-1.00000000000000000e+02
 2.47500000000000000e+03,-4.00460379318924500e-03,-1.00000000000000000e+02
 2.50000000000000000e+03,-1.02116165994594102e-03,-1.00000000000000000e+02
 2.52500000000000000e+03,-4.77483482931177804e-04,-1.00000000000000000e+02
 2.55000000000000000e+03,-3.50182650268891869e-03,-1.00000000000000000e+02
 2.57500000000000000e+03,-5.63061997131401436e-04,-1.00000000000000000e+02
 2.60000000000000000e+03, 9.18348243867767597e-04,-1.00000000000000000e+02
 2.62500000000000000e+03, 1.36103036292003262e-03,-1.00000000000000000e+02
 2.65000000000000000e+03,-6.08656981354103836e-04,-1.00000000000000000e+02
 2.67500000000000000e+03, 4.63843830781128594e-04,-1.00000000000000000e+02
 2.70000000000000000e+03,-5.19745952857350417e-03,-1.00000000000000000e+02
 2.72500000000000000e+03, 1.21613349644987502e-03,-1.00000000000000000e+02
 2.75000000000000000e+03,-1.10285539339785837e-04,-1.00000000000000000e+02
 2.77500000000000000e+03,-4.47157780643154612e-04,-1.00000000000000000e+02
 2.80000000000000000e+03,-1.30978789620528639e-03,-1.00000000000000000e+02
 2.82500000000000000e+03, 6.43114790090680132e-04,-1.00000000000000000e+02
 2.85000000000000000e+03,-4.14978475885944068e-03,-1.00000000000000000e+02
 2.87500000000000000e+03,-3.71281701036768434e-03,-1.00000000000000000e+02
