"time","current","voltage"
 0.00000000000000000e+00, 1.92428329713665070e-05,-8.00000000000000000e+01
 2.50000000000000000e+01, 1.92428329765615125e-05,-8.00000000000000000e+01
 5.00000000000000000e+01, 1.92428329817154336e-05,-8.00000000000000000e+01
 7.50000000000000000e+01, 1.92428329868693546e-05,-8.00000000000000000e+01
 1.00000000000000000e+02, 1.92428329920232757e-05,-8.00000000000000000e+01
 1.25000000000000000e+02, 1.92428329971772001e-05,-8.00000000000000000e+01
 1.50000000000000000e+02, 1.92428330023311178e-05,-8.00000000000000000e+01
 1.75000000000000000e+02, 1.92428330074850388e-05,-8.00000000000000000e+01
 2.00000000000000000e+02, 1.92428330126389599e-05,-8.00000000000000000e+01
 2.25000000000000000e+02, 1.92428330177928775e-05,-8.00000000000000000e+01
 2.50000000000000000e+02, 1.92428330229467986e-05,-8.00000000000000000e+01
 2.75000000000000000e+02, 1.92428330281007196e-05,-8.00000000000000000e+01
 3.00000000000000000e+02, 1.92428330332546406e-05,-8.00000000000000000e+01
 3.25000000000000000e+02, 1.92428330384085617e-05,-8.00000000000000000e+01
 3.50000000000000000e+02, 1.92428330435624793e-05,-8.00000000000000000e+01
 3.75000000000000000e+02, 1.92428330487164004e-05,-8.00000000000000000e+01
 4.00000000000000000e+02, 1.92428330538703214e-05,-8.00000000000000000e+01
 4.25000000000000000e+02, 1.92428330590242391e-05,-8.00000000000000000e+01
 4.50000000000000000e+02, 1.92428330641781601e-05,-8.00000000000000000e+01
 4.75000000000000000e+02, 1.92428330693320812e-05,-8.00000000000000000e+01
 5.00000000000000000e+02, 1.92428330744860056e-05,-8.00000000000000000e+01
 5.25000000000000000e+02, 1.92428330796399267e-05,-8.00000000000000000e+01
 5.50000000000000000e+02, 1.92428330847938477e-05,-8.00000000000000000e+01
 5.75000000000000000e+02, 1.92428330899477654e-05,-8.00000000000000000e+01
 6.00000000000000000e+02, 1.92428330951016864e-05,-8.00000000000000000e+01
 6.25000000000000000e+02, 1.92428331002556075e-05,-8.00000000000000000e+01
 6.50000000000000000e+02, 1.92428331054095251e-05,-8.00000000000000000e+01
 6.75000000000000000e+02, 1.92428331105634462e-05,-8.00000000000000000e+01
 7.00000000000000000e+02, 1.92428331129774155e-05,-8.00000000000000000e+01
 7.25000000000000000e+02, 1.92428331130496471e-05,-8.00000000000000000e+01
 7.50000000000000000e+02, 1.92428331131218753e-05,-8.00000000000000000e+01
 7.75000000000000000e+02, 1.92428331131941069e-05,-8.00000000000000000e+01
 8.00000000000000000e+02, 1.92428331132663385e-05,-8.00000000000000000e+01
 8.25000000000000000e+02, 1.92428331133385633e-05,-8.00000000000000000e+01
 8.50000000000000000e+02, 1.92428331134107982e-05,-8.00000000000000000e+01
 8.75000000000000000e+02, 1.92428331134830264e-05,-8.00000000000000000e+01
 9.00000000000000000e+02, 1.92428331135552580e-05,-8.00000000000000000e+01
 9.25000000000000000e+02, 1.92428331136274862e-05,-8.00000000000000000e+01
 9.50000000000000000e+02, 1.92428331136997178e-05,-8.00000000000000000e+01
 9.75000000000000000e+02, 1.92428331137719494e-05,-8.00000000000000000e+01
 1.00000000000000000e+03, 1.92428331138441776e-05,-8.00000000000000000e+01
 1.02500000000000000e+03, 1.92428331139164091e-05,-8.00000000000000000e+01
 1.05000000000000000e+03, 1.92428331139886407e-05,-8.00000000000000000e+01
 1.07500000000000000e+03, 1.92428331140608689e-05,-8.00000000000000000e+01
 1.10000000000000000e+03, 1.92428331141331039e-05,-8.00000000000000000e+01
 1.12500000000000000e+03, 1.92428331142053321e-05,-8.00000000000000000e+01
 1.15000000000000000e+03, 1.92428331142775603e-05,-8.00000000000000000e+01
 1.17500000000000000e+03, 1.92428331143497885e-05,-8.00000000000000000e+01
 1.20000000000000000e+03, 1.92428331144220200e-05,-8.00000000000000000e+01
 1.22500000000000000e+03, 1.92428331144942516e-05,-8.00000000000000000e+01
 1.25000000000000000e+03, 1.92428331145664832e-05,-8.00000000000000000e+01
 1.27500000000000000e+03, 1.92428331146387148e-05,-8.00000000000000000e+01
 1.30000000000000000e+03, 1.92428331147109430e-05,-8.00000000000000000e+01
 1.32500000000000000e+03, 1.92428331147831746e-05,-8.00000000000000000e+01
 1.35000000000000000e+03, 1.92428331148554062e-05,-8.00000000000000000e+01
 1.37500000000000000e+03, 1.92428331149276343e-05,-8.00000000000000000e+01
