"time","current","voltage"
 0.00000000000000000e+00, 2.89378767223888932e-04,-8.00000000000000000e+01
 2.50000000000000000e+01, 2.89368764387001312e-04,-8.00000000000000000e+01
 5.00000000000000000e+01, 2.89358771674719326e-04,-8.00000000000000000e+01
 7.50000000000000000e+01, 2.89348778962437287e-04,-8.00000000000000000e+01
 1.00000000000000000e+02, 2.89338786250155247e-04,-8.00000000000000000e+01
 1.25000000000000000e+02, 2.89328793537873261e-04,-8.00000000000000000e+01
 1.50000000000000000e+02, 2.89318800825591276e-04,-8.00000000000000000e+01
 1.75000000000000000e+02, 2.89308808113309236e-04,-8.00000000000000000e+01
 2.00000000000000000e+02, 2.89298815401027197e-04,-8.00000000000000000e+01
 2.25000000000000000e+02, 2.89288822688745211e-04,-8.00000000000000000e+01
 2.50000000000000000e+02, 2.89278829976463226e-04,-8.00000000000000000e+01
 2.75000000000000000e+02, 2.89268837264181240e-04,-8.00000000000000000e+01
 3.00000000000000000e+02, 2.89258844551899201e-04,-8.00000000000000000e+01
 3.25000000000000000e+02, 2.89248851839617215e-04,-8.00000000000000000e+01
 3.50000000000000000e+02, 2.89238859127335175e-04,-8.00000000000000000e+01
 3.75000000000000000e+02, 2.89229225796341157e-04,-8.00000000000000000e+01
 4.00000000000000000e+02, 2.89220814067966655e-04,-8.00000000000000000e+01
 4.25000000000000000e+02, 2.89212510002484317e-04,-8.00000000000000000e+01
 4.50000000000000000e+02, 2.89204313599894145e-04,-8.00000000000000000e+01
 4.75000000000000000e+02, 2.89196224860196029e-04,-8.00000000000000000e+01
 5.00000000000000000e+02, 2.89188243783390132e-04,-8.00000000000000000e+01
 5.25000000000000000e+02, 2.89180370369476292e-04,-8.00000000000000000e+01
 5.50000000000000000e+02, 2.89172604618454562e-04,-8.00000000000000000e+01
 5.75000000000000000e+02, 2.89164946530324997e-04,-8.00000000000000000e+01
 6.00000000000000000e+02, 2.89157396105087542e-04,-8.00000000000000000e+01
 6.25000000000000000e+02, 2.89149953342742144e-04,-8.00000000000000000e+01
 6.50000000000000000e+02, 2.89142618243288965e-04,-8.00000000000000000e+01
 6.75000000000000000e+02, 2.89135390806727842e-04,-8.00000000000000000e+01
 7.00000000000000000e+02, 2.89128271033058885e-04,-8.00000000000000000e+01
 7.25000000000000000e+02, 2.89121258922282038e-04,-8.00000000000000000e+01
 7.50000000000000000e+02, 2.89114354474397355e-04,-8.00000000000000000e+01
 7.75000000000000000e+02, 2.89107557689404729e-04,-8.00000000000000000e+01
 8.00000000000000000e+02, 2.89100868567304268e-04,-8.00000000000000000e+01
 8.25000000000000000e+02, 2.89094287108095918e-04,-8.00000000000000000e+01
 8.50000000000000000e+02, 2.89087813311779678e-04,-8.00000000000000000e+01
 8.75000000000000000e+02, 2.89081447178355603e-04,-8.00000000000000000e+01
 9.00000000000000000e+02, 2.89075188707823584e-04,-8.00000000000000000e+01
 9.25000000000000000e+02, 2.89069037900183731e-04,-8.00000000000000000e+01
 9.50000000000000000e+02, 2.89062994755435987e-04,-8.00000000000000000e+01
 9.75000000000000000e+02, 2.89057059273580409e-04,-8.00000000000000000e+01
 1.00000000000000000e+03, 2.89051231454616887e-04,-8.00000000000000000e+01
 1.02500000000000000e+03, 2.89045511298545530e-04,-8.00000000000000000e+01
 1.05000000000000000e+03, 2.89039898805366284e-04,-8.00000000000000000e+01
 1.07500000000000000e+03, 2.89034404900207734e-04,-8.00000000000000000e+01
 1.10000000000000000e+03, 2.89029041119908260e-04,-8.00000000000000000e+01
 1.12500000000000000e+03, 2.89023787259903441e-04,-8.00000000000000000e+01
 1.15000000000000000e+03, 2.89018643320193222e-04,-8.00000000000000000e+01
 1.17500000000000000e+03, 2.89013609300777549e-04,-8.00000000000000000e+01
 1.20000000000000000e+03, 2.89008685201656531e-04,-8.00000000000000000e+01
 1.22500000000000000e+03, 2.89003871022830167e-04,-8.00000000000000000e+01
 1.25000000000000000e+03, 2.88999166764298350e-04,-8.00000000000000000e+01
 1.27500000000000000e+03, 2.88994572426061241e-04,-8.00000000000000000e+01
 1.30000000000000000e+03, 2.88990088008118679e-04,-8.00000000000000000e+01
 1.32500000000000000e+03, 2.88985713510470771e-04,-8.00000000000000000e+01
 1.35000000000000000e+03, 2.88981448933117464e-04,-8.00000000000000000e+01
 1.37500000000000000e+03, 2.88977294276058811e-04,-8.00000000000000000e+01
 1.40000000000000000e+03, 2.88973249539294758e-04,-8.00000000000000000e+01
 1.42500000000000000e+03, 2.88969314722825360e-04,-8.00000000000000000e+01
 1.45000000000000000e+03, 2.88965489826650509e-04,-8.00000000000000000e+01
 1.47500000000000000e+03, 2.88961774850770312e-04,-8.00000000000000000e+01
 1.50000000000000000e+03, 2.88958169795184715e-04,-8.00000000000000000e+01
 1.52500000000000000e+03, 2.88954674659893773e-04,-8.00000000000000000e+01
 1.55000000000000000e+03, 2.88951289444897485e-04,-8.00000000000000000e+01
 1.57500000000000000e+03, 2.88948014150195744e-04,-8.00000000000000000e+01
 1.60000000000000000e+03, 2.88944848775788657e-04,-8.00000000000000000e+01
 1.62500000000000000e+03, 2.88941793321676116e-04,-8.00000000000000000e+01
 1.65000000000000000e+03, 2.88938847787858285e-04,-8.00000000000000000e+01
 1.67500000000000000e+03, 2.88936012174335053e-04,-8.00000000000000000e+01
 1.70000000000000000e+03, 2.88933286481106422e-04,-8.00000000000000000e+01
 1.72500000000000000e+03, 2.88930670708172446e-04,-8.00000000000000000e+01
 1.75000000000000000e+03, 2.88928164855533124e-04,-8.00000000000000000e+01
 1.77500000000000000e+03, 2.88924385589927691e-04,-8.00000000000000000e+01
 1.80000000000000000e+03, 2.88918978763182956e-04,-8.00000000000000000e+01
 1.82500000000000000e+03, 2.88913633779346295e-04,-8.00000000000000000e+01
 1.85000000000000000e+03, 2.88908350638417491e-04,-8.00000000000000000e+01
 1.87500000000000000e+03, 2.88903129340396813e-04,-8.00000000000000000e+01
 1.90000000000000000e+03, 2.88897969885284047e-04,-8.00000000000000000e+01
 1.92500000000000000e+03, 2.88892872273079299e-04,-8.00000000000000000e+01
 1.95000000000000000e+03, 2.88887836503782516e-04,-8.00000000000000000e+01
 1.97500000000000000e+03, 2.88882862577393752e-04,-8.00000000000000000e+01
 2.00000000000000000e+03,-8.74819551544499946e-04,-1.00000000000000000e+02
 2.02500000000000000e+03,-8.57650495630454595e-04,-1.00000000000000000e+02
 2.05000000000000000e+03,-8.40913432706141524e-04,-1.00000000000000000e+02
 2.07500000000000000e+03,-8.24679386771232700e-04,-1.00000000000000000e+02
 2.10000000000000000e+03,-8.08712334668367405e-04,-1.00000000000000000e+02
 2.12500000000000000e+03,-7.93030540855038830e-04,-1.00000000000000000e+02
 2.15000000000000000e+03,-7.77754827130860732e-04,-1.00000000000000000e+02
 2.17500000000000000e+03,-7.62817730396915094e-04,-1.00000000000000000e+02
 2.20000000000000000e+03,-7.48220021092203466e-04,-1.00000000000000000e+02
 2.22500000000000000e+03,-7.33973254240302166e-04,-1.00000000000000000e+02
 2.25000000000000000e+03,-7.20071286754860496e-04,-1.00000000000000000e+02
 2.27500000000000000e+03,-7.06514099380468473e-04,-1.00000000000000000e+02
 2.30000000000000000e+03,-6.93219394207221788e-04,-1.00000000000000000e+02
 2.32500000000000000e+03,-6.80246951729948342e-04,-1.00000000000000000e+02
 2.35000000000000000e+03,-6.67596771948648243e-04,-1.00000000000000000e+02
 2.37500000000000000e+03,-6.55268854863321382e-04,-1.00000000000000000e+02
 2.40000000000000000e+03,-6.43263200473967976e-04,-1.00000000000000000e+02
 2.42500000000000000e+03,-6.31579808780587918e-04,-1.00000000000000000e+02
 2.45000000000000000e+03,-6.20127724699492738e-04,-1.00000000000000000e+02
 2.47500000000000000e+03,-6.08926068704274560e-04,-1.00000000000000000e+02
 2.50000000000000000e+03,-5.98009227520031718e-04,-1.00000000000000000e+02
 2.52500000000000000e+03,-5.87377201146763997e-04,-1.00000000000000000e+02
 2.55000000000000000e+03,-5.77029989584471395e-04,-1.00000000000000000e+02
 2.57500000000000000e+03,-5.66967592833154022e-04,-1.00000000000000000e+02
 2.60000000000000000e+03,-5.57140217820502543e-04,-1.00000000000000000e+02
 2.62500000000000000e+03,-5.47492350574584671e-04,-1.00000000000000000e+02
 2.65000000000000000e+03,-5.38090914218881554e-04,-1.00000000000000000e+02
 2.67500000000000000e+03,-5.28935908753393083e-04,-1.00000000000000000e+02
 2.70000000000000000e+03,-5.20027334178119584e-04,-1.00000000000000000e+02
 2.72500000000000000e+03,-5.11365190493060840e-04,-1.00000000000000000e+02
 2.75000000000000000e+03,-5.02940391963185547e-04,-1.00000000000000000e+02
 2.77500000000000000e+03,-4.94640347290777483e-04,-1.00000000000000000e+02
 2.80000000000000000e+03,-4.86551717914553595e-04,-1.00000000000000000e+02
 2.82500000000000000e+03,-4.78674503834514099e-04,-1.00000000000000000e+02
 2.85000000000000000e+03,-4.71008705050658726e-04,-1.00000000000000000e+02
