"time","current","voltage"
 0.00000000000000000e+00, 2.29609456074477043e-04,-8.00000000000000000e+01
 2.50000000000000000e+01, 2.29617729983395312e-04,-8.00000000000000000e+01
 5.00000000000000000e+01, 2.29625983291906107e-04,-8.00000000000000000e+01
 7.50000000000000000e+01, 2.29634236600416902e-04,-8.00000000000000000e+01
 1.00000000000000000e+02, 2.29642489908927697e-04,-8.00000000000000000e+01
 1.25000000000000000e+02, 2.29650743217438464e-04,-8.00000000000000000e+01
 1.50000000000000000e+02, 2.29658996525949259e-04,-8.00000000000000000e+01
 1.75000000000000000e+02, 2.29667249834460054e-04,-8.00000000000000000e+01
 2.00000000000000000e+02, 2.29675503142970849e-04,-8.00000000000000000e+01
 2.25000000000000000e+02, 2.29683756451481644e-04,-8.00000000000000000e+01
 2.50000000000000000e+02, 2.29692009759992438e-04,-8.00000000000000000e+01
 2.75000000000000000e+02, 2.29700263068503233e-04,-8.00000000000000000e+01
 3.00000000000000000e+02, 2.29708516377013974e-04,-8.00000000000000000e+01
 3.25000000000000000e+02, 2.29715859616456811e-04,-8.00000000000000000e+01
 3.50000000000000000e+02, 2.29721914858201272e-04,-8.00000000000000000e+01
 3.75000000000000000e+02, 2.29727765650366450e-04,-8.00000000000000000e+01
 4.00000000000000000e+02, 2.29733411992952182e-04,-8.00000000000000000e+01
 4.25000000000000000e+02, 2.29738853885958633e-04,-8.00000000000000000e+01
 4.50000000000000000e+02, 2.29744091329385719e-04,-8.00000000000000000e+01
 4.75000000000000000e+02, 2.29749124323233442e-04,-8.00000000000000000e+01
 5.00000000000000000e+02, 2.29753952867501829e-04,-8.00000000000000000e+01
 5.25000000000000000e+02, 2.29758576962190878e-04,-8.00000000000000000e+01
 5.50000000000000000e+02, 2.29762996607300537e-04,-8.00000000000000000e+01
 5.75000000000000000e+02, 2.29767211802830860e-04,-8.00000000000000000e+01
 6.00000000000000000e+02, 2.29771222548781845e-04,-8.00000000000000000e+01
 6.25000000000000000e+02, 2.29775028845153521e-04,-8.00000000000000000e+01
 6.50000000000000000e+02, 2.29778630691945753e-04,-8.00000000000000000e+01
 6.75000000000000000e+02, 2.29782028089158729e-04,-8.00000000000000000e+01
 7.00000000000000000e+02, 2.29785221036792286e-04,-8.00000000000000000e+01
 7.25000000000000000e+02, 2.29788209534846535e-04,-8.00000000000000000e+01
 7.50000000000000000e+02, 2.29790993583321447e-04,-8.00000000000000000e+01
 7.75000000000000000e+02, 2.29793573182216941e-04,-8.00000000000000000e+01
 8.00000000000000000e+02, 2.29795948331533098e-04,-8.00000000000000000e+01
 8.25000000000000000e+02, 2.29799173735804158e-04,-8.00000000000000000e+01
 8.50000000000000000e+02, 2.29802479525516984e-04,-8.00000000000000000e+01
 8.75000000000000000e+02, 2.29805654786769482e-04,-8.00000000000000000e+01
 9.00000000000000000e+02, 2.29808699519561599e-04,-8.00000000000000000e+01
 9.25000000000000000e+02, 2.29811613723893414e-04,-8.00000000000000000e+01
 9.50000000000000000e+02, 2.29814397399764794e-04,-8.00000000000000000e+01
 9.75000000000000000e+02, 2.29817050547175900e-04,-8.00000000000000000e+01
 1.00000000000000000e+03, 2.29819573166126651e-04,-8.00000000000000000e+01
 1.02500000000000000e+03, 2.29821965256617048e-04,-8.00000000000000000e+01
 1.05000000000000000e+03, 2.29824226818647063e-04,-8.00000000000000000e+01
 1.07500000000000000e+03, 2.29826357852216777e-04,-8.00000000000000000e+01
 1.10000000000000000e+03, 2.29828358357326109e-04,-8.00000000000000000e+01
 1.12500000000000000e+03, 2.29830228333975141e-04,-8.00000000000000000e+01
 1.15000000000000000e+03, 2.29831967782163790e-04,-8.00000000000000000e+01
 1.17500000000000000e+03, 2.29833576701892085e-04,-8.00000000000000000e+01
 1.20000000000000000e+03, 2.29835055093160080e-04,-8.00000000000000000e+01
 1.22500000000000000e+03, 2.29836402955967665e-04,-8.00000000000000000e+01
 1.25000000000000000e+03, 2.29837620290314923e-04,-8.00000000000000000e+01
 1.27500000000000000e+03, 2.29838707096201799e-04,-8.00000000000000000e+01
 1.30000000000000000e+03, 2.29839663373628374e-04,-8.00000000000000000e+01
 1.32500000000000000e+03, 2.29840489122594568e-04,-8.00000000000000000e+01
 1.35000000000000000e+03, 2.29841184343100460e-04,-8.00000000000000000e+01
 1.37500000000000000e+03, 2.29841749035145971e-04,-8.00000000000000000e+01
 1.40000000000000000e+03, 2.29842183198731155e-04,-8.00000000000000000e+01
 1.42500000000000000e+03, 2.29842486833855929e-04,-8.00000000000000000e+01
 1.45000000000000000e+03, 2.29842659940520403e-04,-8.00000000000000000e+01
 1.47500000000000000e+03, 2.29842702518724576e-04,-8.00000000000000000e+01
 1.50000000000000000e+03, 2.29842614568468340e-04,-8.00000000000000000e+01
 1.52500000000000000e+03, 2.29842396089751722e-04,-8.00000000000000000e+01
 1.55000000000000000e+03, 2.29842047082574831e-04,-8.00000000000000000e+01
 1.57500000000000000e+03, 2.29841567546937585e-04,-8.00000000000000000e+01
 1.60000000000000000e+03, 2.29840957482839903e-04,-8.00000000000000000e+01
 1.62500000000000000e+03, 2.29840216890281920e-04,-8.00000000000000000e+01
 1.65000000000000000e+03, 2.29839920160302249e-04,-8.00000000000000000e+01
 1.67500000000000000e+03, 2.29841312247080240e-04,-8.00000000000000000e+01
 1.70000000000000000e+03, 2.29842656667035377e-04,-8.00000000000000000e+01
 1.72500000000000000e+03, 2.29843953420167659e-04,-8.00000000000000000e+01
