"time","current","voltage"
 0.00000000000000000e+00, 3.56676059495825842e-02,-8.00000000000000000e+01
 2.50000000000000000e+01, 4.79647863087565712e-03,-8.00000000000000000e+01
 5.00000000000000000e+01, 8.45175170905057387e-03,-8.00000000000000000e+01
 7.50000000000000000e+01, 5.09316854035867742e-03,-8.00000000000000000e+01
 1.00000000000000000e+02,-7.93448204124824752e-03,-8.00000000000000000e+01
 1.25000000000000000e+02, 1.56061716882929264e-02,-8.00000000000000000e+01
 1.50000000000000000e+02,-2.43334502284245314e-03,-8.00000000000000000e+01
 1.75000000000000000e+02,-4.82682665674782213e-03,-8.00000000000000000e+01
 2.00000000000000000e+02, 5.47325914639929922e-03,-8.00000000000000000e+01
 2.25000000000000000e+02,-5.99520232603874444e-03,-8.00000000000000000e+01
 2.50000000000000000e+02, 1.11959027361606747e-02,-8.00000000000000000e+01
 2.75000000000000000e+02, 1.16929594425417317e-02,-8.00000000000000000e+01
 3.00000000000000000e+02, 1.41998419027939190e-02,-8.00000000000000000e+01
 3.25000000000000000e+02, 2.27474907682043885e-03,-8.00000000000000000e+01
 3.50000000000000000e+02,-9.22726836128510280e-03,-8.00000000000000000e+01
 3.75000000000000000e+02, 1.59840026718109608e-03,-8.00000000000000000e+01
 4.00000000000000000e+02,-3.58363204496464898e-03,-8.00000000000000000e+01
 4.25000000000000000e+02,-4.48537269807491173e-03,-8.00000000000000000e+01
 4.50000000000000000e+02, 9.02193326597840010e-03,-8.00000000000000000e+01
 4.75000000000000000e+02, 1.89489383296580355e-02,-8.00000000000000000e+01
 5.00000000000000000e+02,-1.40500911184753101e-02,-8.00000000000000000e+01
 5.25000000000000000e+02, 3.64019623235621505e-03,-8.00000000000000000e+01
 5.50000000000000000e+02,-1.00297857667138099e-02,-8.00000000000000000e+01
 5.75000000000000000e+02,-7.66448003315382473e-03,-8.00000000000000000e+01
 6.00000000000000000e+02, 4.98868771227467056e-04,-8.00000000000000000e+01
 6.25000000000000000e+02, 6.39603045035184743e-03,-8.00000000000000000e+01
 6.50000000000000000e+02, 1.30287093501646849e-02,-8.00000000000000000e+01
 6.75000000000000000e+02,-2.33300214649821876e-03,-8.00000000000000000e+01
 7.00000000000000000e+02,-1.65176494835727675e-02,-8.00000000000000000e+01
 7.25000000000000000e+02,-1.20333768917535028e-02,-8.00000000000000000e+01
 7.50000000000000000e+02,-1.83316354579274969e-02,-8.00000000000000000e+01
 7.75000000000000000e+02, 2.90120860540293455e-03,-8.00000000000000000e+01
 8.00000000000000000e+02, 4.25632484726880516e-03,-8.00000000000000000e+01
 8.25000000000000000e+02,-1.57378630231228313e-02,-8.00000000000000000e+01
 8.50000000000000000e+02,-8.28713093097741167e-03,-8.00000000000000000e+01
 8.75000000000000000e+02, 3.21533005523965461e-03,-8.00000000000000000e+01
 9.00000000000000000e+02, 6.98178581188539931e-04,-8.00000000000000000e+01
 9.25000000000000000e+02,-4.21085212313150863e-03,-8.00000000000000000e+01
 9.50000000000000000e+02, 6.45098742902011288e-03,-8.00000000000000000e+01
 9.75000000000000000e+02, 1.44565899249431019e-02,-8.00000000000000000e+01
 1.00000000000000000e+03, 1.40115444093877051e-02,-8.00000000000000000e+01
 1.02500000000000000e+03,-2.56582679311920005e-02,-8.00000000000000000e+01
 1.05000000000000000e+03,-7.47100509122711632e-03,-8.00000000000000000e+01
 1.07500000000000000e+03, 6.50210022920148702e-03,-8.00000000000000000e+01
 1.10000000000000000e+03, 1.38044813428470862e-02,-8.00000000000000000e+01
 1.12500000000000000e+03, 2.17418398563960086e-03,-8.00000000000000000e+01
 1.15000000000000000e+03,-9.06611192250867705e-03,-8.00000000000000000e+01
 1.17500000000000000e+03,-1.28401334495041788e-02,-8.00000000000000000e+01
 1.20000000000000000e+03,-7.33448776585537109e-03,-8.00000000000000000e+01
 1.22500000000000000e+03,-3.79352295838303951e-04,-8.00000000000000000e+01
 1.25000000000000000e+03,-4.87745900391271543e-03,-8.00000000000000000e+01
 1.27500000000000000e+03,-1.30812064556286162e-02,-8.00000000000000000e+01
 1.30000000000000000e+03,-9.70696046522859582e-03,-8.00000000000000000e+01
 1.32500000000000000e+03,-1.22199768089520308e-02,-8.00000000000000000e+01
 1.35000000000000000e+03,-5.98112322071252256e-03,-8.00000000000000000e+01
 1.37500000000000000e+03,-1.48020296539952828e-02,-8.00000000000000000e+01
 1.40000000000000000e+03, 9.05482607492870233e-03,-8.00000000000000000e+01
 1.42500000000000000e+03, 5.94095827166839403e-03,-8.00000000000000000e+01
 1.45000000000000000e+03,-4.00887992397665508e-04,-8.00000000000000000e+01
 1.47500000000000000e+03,-1.31087244130508843e-03,-8.00000000000000000e+01
 1.50000000000000000e+03, 1.37758778418494397e-02,-8.00000000000000000e+01
 1.52500000000000000e+03,-1.31012877111015488e-02,-8.00000000000000000e+01
 1.55000000000000000e+03, 1.17323254418668019e-02,-8.00000000000000000e+01
 1.57500000000000000e+03,-1.01399636140366480e-02,-8.00000000000000000e+01
 1.60000000000000000e+03, 2.39044147935230491e-03,-8.00000000000000000e+01
 1.62500000000000000e+03, 2.93757624960638841e-03,-8.00000000000000000e+01
 1.65000000000000000e+03, 1.18796084410435019e-02,-8.00000000000000000e+01
 1.67500000000000000e+03,-7.05521528520741247e-04,-8.00000000000000000e+01
