"current","time","voltage"
-1.54086970832322629e-03, 0.00000000000000000e+00,-8.00000000000000000e+01
 1.59842674769197584e-03, 2.50000000000000000e+01,-7.99999999999999858e+01
 2.70310639382462334e-03, 5.00000000000000000e+01,-7.99999999999999858e+01
-4.77512653124711084e-04, 7.50000000000000000e+01,-8.00000000000000000e+01
-4.71777302667356990e-04, 1.00000000000000000e+02,-8.00000000000000000e+01
-2.25441107254801317e-03, 1.25000000000000000e+02,-8.00000000000000000e+01
 9.33508651986027119e-04, 1.50000000000000000e+02,-8.00000000000000000e+01
-1.42589579527108742e-03, 1.75000000000000000e+02,-8.00000000000000000e+01
 1.59022854122820630e-03, 2.00000000000000000e+02,-8.00000000000000000e+01
 3.58757655541617256e-03, 2.25000000000000000e+02,-8.00000000000000000e+01
-2.51258895322312202e-03, 2.50000000000000000e+02,-8.00000000000000000e+01
-7.87617689919176372e-04, 2.75000000000000000e+02,-8.00000000000000000e+01
-1.00899199886570379e-03, 3.00000000000000000e+02,-8.00000000000000000e+01
 2.10235997752316391e-04, 3.25000000000000000e+02,-8.00000000000000000e+01
 1.28160596406924707e-03, 3.50000000000000000e+02,-8.00000000000000000e+01
 1.21314569423008976e-03, 3.75000000000000000e+02,-8.00000000000000000e+01
 4.70531210335988891e-03, 4.00000000000000000e+02,-7.99999999999999858e+01
-1.68616188781256634e-03, 4.25000000000000000e+02,-8.00000000000000000e+01
 1.93812568874321910e-03, 4.50000000000000000e+02,-8.00000000000000000e+01
 1.19840999018826764e-03, 4.75000000000000000e+02,-8.00000000000000000e+01
 2.27010418315494846e-03, 5.00000000000000000e+02,-8.00000000000000000e+01
-2.01797498642274911e-03, 5.25000000000000000e+02,-8.00000000000000142e+01
-1.90641898878864168e-03, 5.50000000000000000e+02,-8.00000000000000000e+01
 4.55455253768030904e-04, 5.75000000000000000e+02,-8.00000000000000000e+01
-3.80420227335376846e-03, 6.00000000000000000e+02,-8.00000000000000000e+01
 1.15834520212748128e-03, 6.25000000000000000e+02,-8.00000000000000000e+01
 3.93472416741415167e-03, 6.50000000000000000e+02,-7.99999999999999858e+01
 7.36818181175867689e-04, 6.75000000000000000e+02,-8.00000000000000000e+01
 7.33612190048856341e-04, 7.00000000000000000e+02,-7.99999999999999858e+01
-1.31738116232183377e-03, 7.25000000000000000e+02,-7.99999999999999858e+01
-9.06019341063032621e-04, 7.50000000000000000e+02,-8.00000000000000000e+01
-3.26400935238750720e-03, 7.75000000000000000e+02,-7.99999999999999858e+01
 5.74860799863733144e-04, 8.00000000000000000e+02,-8.00000000000000000e+01
 1.10400586373789254e-03, 8.25000000000000000e+02,-7.99999999999999858e+01
 6.23082832394934944e-04, 8.50000000000000000e+02,-7.99999999999999858e+01
 3.81284070234127180e-04, 8.75000000000000000e+02,-8.00000000000000000e+01
-3.94848870280251757e-03, 9.00000000000000000e+02,-7.99999999999999858e+01
 1.11080280282187119e-03, 9.25000000000000000e+02,-8.00000000000000000e+01
-2.94634387951752058e-03, 9.50000000000000000e+02,-7.99999999999999858e+01
-3.05686304372853549e-03, 9.75000000000000000e+02,-7.99999999999999858e+01
-8.02262756069845929e-04, 1.00000000000000000e+03,-8.00000000000000000e+01
-1.60836899540525344e-03, 1.02500000000000000e+03,-8.00000000000000000e+01
 4.57252500533757893e-04, 1.05000000000000000e+03,-8.00000000000000000e+01
-1.78707540321758514e-03, 1.07500000000000000e+03,-8.00000000000000000e+01
 1.08467169833783954e-03, 1.10000000000000000e+03,-7.99999999999999858e+01
-5.63480413694906449e-04, 1.12500000000000000e+03,-7.99999999999999858e+01
-3.57502173573133984e-03, 1.15000000000000000e+03,-8.00000000000000000e+01
 1.29487580561191509e-03, 1.17500000000000000e+03,-8.00000000000000000e+01
-6.88117648106567571e-04, 1.20000000000000000e+03,-8.00000000000000000e+01
-1.04400165526174430e-03, 1.22500000000000000e+03,-7.99999999999999858e+01
-1.11931375605628337e-03, 1.25000000000000000e+03,-7.99999999999999858e+01
