"current","time","voltage"
 6.16274667411934561e-03, 0.00000000000000000e+00,-8.00000000000000000e+01
 4.28097553737742317e-03, 2.50000000000000000e+01,-8.00000000000000000e+01
-1.14240841644137441e-02, 5.00000000000000000e+01,-8.00000000000000000e+01
-7.79079007256827834e-03, 7.50000000000000000e+01,-8.00000000000000000e+01
 8.02350623009873143e-03, 1.00000000000000000e+02,-8.00000000000000000e+01
-1.66838496609923864e-02, 1.25000000000000000e+02,-8.00000000000000000e+01
-6.02263620397123448e-03, 1.50000000000000000e+02,-7.99999999999999858e+01
-4.85651515293112842e-04, 1.75000000000000000e+02,-8.00000000000000000e+01
 1.33989909485341860e-03, 2.00000000000000000e+02,-8.00000000000000000e+01
-1.34649138783616098e-03, 2.25000000000000000e+02,-8.00000000000000000e+01
 8.49788772335993529e-03, 2.50000000000000000e+02,-8.00000000000000000e+01
 1.54451019392293498e-02, 2.75000000000000000e+02,-8.00000000000000000e+01
 1.02352286545683933e-02, 3.00000000000000000e+02,-8.00000000000000000e+01
-3.91217810292885174e-03, 3.25000000000000000e+02,-8.00000000000000000e+01
-9.35461005386348243e-03, 3.50000000000000000e+02,-8.00000000000000000e+01
 1.01818914048454594e-03, 3.75000000000000000e+02,-8.00000000000000000e+01
 1.04435155650603722e-02, 4.00000000000000000e+02,-8.00000000000000000e+01
 1.14250582202257678e-03, 4.25000000000000000e+02,-8.00000000000000000e+01
 4.19621778909894170e-04, 4.50000000000000000e+02,-8.00000000000000000e+01
-1.13139799074488193e-02, 4.75000000000000000e+02,-8.00000000000000000e+01
 2.75909359717961067e-03, 5.00000000000000000e+02,-8.00000000000000000e+01
 2.39252176043844344e-03, 5.25000000000000000e+02,-8.00000000000000000e+01
-2.81842584107736584e-02, 5.50000000000000000e+02,-8.00000000000000000e+01
 1.94793749257394740e-03, 5.75000000000000000e+02,-8.00000000000000000e+01
 2.89292001317547568e-03, 6.00000000000000000e+02,-8.00000000000000000e+01
 2.99123610734163079e-03, 6.25000000000000000e+02,-8.00000000000000000e+01
