"engine.time","ikr.IKr","membrane.V"
 2.54332736726727562e+04, 2.88897522140090261e-04,-8.00000000000000000e+01
 2.70000000000000000e+04, 2.88928216002290201e-04,-8.00000000000000000e+01
 2.70001831054687500e+04, 2.88928198301677199e-04,-8.00000000000000000e+01
 2.78785249219033867e+04, 2.88882994401893310e-04,-8.00000000000000000e+01
 2.92594587166954370e+04, 2.88845939013964814e-04,-8.00000000000000000e+01
 3.00000000000000000e+04, 2.88832933240099011e-04,-8.00000000000000000e+01
 3.00001372903625961e+04, 2.88832933047386737e-04,-8.00000000000000000e+01
 3.13730409163155964e+04, 2.88832120910404832e-04,-8.00000000000000000e+01
 3.20000000000000000e+04, 2.88832090713838556e-04,-8.00000000000000000e+01
 3.20176307104255320e+04, 8.77072364461767523e-04,-7.00000000000000000e+01
 3.20352614208510640e+04, 8.95456327637291199e-04,-7.00000000000000000e+01
 3.20712448860594777e+04, 9.32098146497661352e-04,-7.00000000000000000e+01
 3.21072283512678914e+04, 9.67595421285698080e-04,-7.00000000000000000e+01
 3.21432118164763051e+04, 1.00188852431413338e-03,-7.00000000000000000e+01
 3.22168805160451848e+04, 1.06843675660609470e-03,-7.00000000000000000e+01
 3.23434532231865451e+04, 1.17220234478978202e-03,-7.00000000000000000e+01
 3.24700259303279054e+04, 1.26370434349657693e-03,-7.00000000000000000e+01
 3.25965986374692657e+04, 1.34431629223349470e-03,-7.00000000000000000e+01
 3.27754437390758030e+04, 1.44198627418307417e-03,-7.00000000000000000e+01
 3.29542888406823404e+04, 1.52335594033171386e-03,-7.00000000000000000e+01
 3.31331339422888777e+04, 1.59122458123076081e-03,-7.00000000000000000e+01
 3.34358875670099733e+04, 1.68133889018702402e-03,-7.00000000000000000e+01
 3.37386411917310688e+04, 1.74777771118159002e-03,-7.00000000000000000e+01
 3.40413948164521644e+04, 1.79698858384761415e-03,-7.00000000000000000e+01
 3.43441484411732599e+04, 1.83350979424193620e-03,-7.00000000000000000e+01
 3.46469020658943555e+04, 1.86061243137415817e-03,-7.00000000000000000e+01
 3.49496556906154510e+04, 1.88070979459766300e-03,-7.00000000000000000e+01
 3.52524093153365466e+04, 1.89560238465617099e-03,-7.00000000000000000e+01
 3.55551629400576421e+04, 1.90663467673067772e-03,-7.00000000000000000e+01
 3.58579165647787377e+04, 1.91480714849854802e-03,-7.00000000000000000e+01
 3.61606701894998332e+04, 1.92086175805332459e-03,-7.00000000000000000e+01
 3.64634238142209288e+04, 1.92534778829257748e-03,-7.00000000000000000e+01
 3.69635467799209509e+04, 1.93033158840741391e-03,-7.00000000000000000e+01
 3.70000000000000000e+04, 1.93060577810550663e-03,-7.00000000000000000e+01
 3.70190535398697320e+04, 6.42886008332314721e-04,-8.00000000000000000e+01
 3.70381070797394641e+04, 6.36266148297844080e-04,-8.00000000000000000e+01
 3.71077945045291272e+04, 6.13129223865664305e-04,-8.00000000000000000e+01
 3.71774819293187902e+04, 5.91361873878072761e-04,-8.00000000000000000e+01
 3.72471693541084533e+04, 5.70997158514707933e-04,-8.00000000000000000e+01
 3.73724542670505325e+04, 5.37673755928786377e-04,-8.00000000000000000e+01
 3.74977391799926118e+04, 5.08240220683571649e-04,-8.00000000000000000e+01
 3.76230240929346910e+04, 4.82272238988980468e-04,-8.00000000000000000e+01
 3.77483090058767702e+04, 4.59372133795342853e-04,-8.00000000000000000e+01
 3.79502607150258264e+04, 4.28022194619945122e-04,-8.00000000000000000e+01
 3.81522124241748825e+04, 4.02514469617033278e-04,-8.00000000000000000e+01
 3.83541641333239386e+04, 3.81747108838658561e-04,-8.00000000000000000e+01
 3.87873695747485544e+04, 3.49506344398628726e-04,-8.00000000000000000e+01
 3.90278860238419948e+04, 3.36659252099350621e-04,-8.00000000000000000e+01
 3.92684024729354351e+04, 3.26487639534545418e-04,-8.00000000000000000e+01
 3.95089189220288754e+04, 3.18463224268880326e-04,-8.00000000000000000e+01
 3.97494353711223157e+04, 3.12147342083661180e-04,-8.00000000000000000e+01
 3.99899518202157560e+04, 3.07179980828742750e-04,-8.00000000000000000e+01
 4.00000000000000000e+04, 3.06997928781981271e-04,-8.00000000000000000e+01
 4.00791656142270949e+04, 3.05665274846132393e-04,-8.00000000000000000e+01
 4.01583312284541898e+04, 3.04430381972980166e-04,-8.00000000000000000e+01
 4.03455767778062582e+04, 3.01833709553024783e-04,-8.00000000000000000e+01
 4.05328223271583265e+04, 2.99621265259771366e-04,-8.00000000000000000e+01
 4.07200678765103949e+04, 2.97768214088552237e-04,-8.00000000000000000e+01
 4.10757515943084145e+04, 2.95024130335339160e-04,-8.00000000000000000e+01
 4.14314353121064341e+04, 2.93097805643063305e-04,-8.00000000000000000e+01
 4.20000000000000000e+04, 2.91116416130089001e-04,-8.00000000000000000e+01
 4.20097962412027191e+04, 1.47591587550204321e-03,-6.00000000000000000e+01
 4.20195924824054382e+04, 1.53112923012723389e-03,-6.00000000000000000e+01
 4.20406829522150656e+04, 1.64835068288337314e-03,-6.00000000000000000e+01
 4.20617734220246930e+04, 1.76340503333929986e-03,-6.00000000000000000e+01
 4.20828638918343204e+04, 1.87615175339875023e-03,-6.00000000000000000e+01
 4.21213368283915770e+04, 2.07587512570721940e-03,-6.00000000000000000e+01
 4.21987074967845329e+04, 2.45540422749792415e-03,-6.00000000000000000e+01
 4.22760781651774887e+04, 2.80682895295234457e-03,-6.00000000000000000e+01
 4.23534488335704445e+04, 3.13210745034588241e-03,-6.00000000000000000e+01
 4.24794091344512271e+04, 3.61065228567062626e-03,-6.00000000000000000e+01
 4.26053694353320097e+04, 4.03200198705687494e-03,-6.00000000000000000e+01
 4.27313297362127923e+04, 4.40304470726325756e-03,-6.00000000000000000e+01
 4.28572900370935749e+04, 4.73000862666660398e-03,-6.00000000000000000e+01
 4.29832503379743575e+04, 5.01826423456529398e-03,-6.00000000000000000e+01
 4.31092106388551401e+04, 5.27243832342546171e-03,-6.00000000000000000e+01
 4.33207757032676236e+04, 5.63339634748268557e-03,-6.00000000000000000e+01
 4.35323407676801071e+04, 5.92555736355031282e-03,-6.00000000000000000e+01
 4.37439058320925906e+04, 6.16223132417223398e-03,-6.00000000000000000e+01
 4.39554708965050741e+04, 6.35395660448740112e-03,-6.00000000000000000e+01
 4.43274250515562599e+04, 6.60741190156798573e-03,-6.00000000000000000e+01
 4.46993792066074457e+04, 6.78272223893565222e-03,-6.00000000000000000e+01
 4.50713333616586315e+04, 6.90336756893505932e-03,-6.00000000000000000e+01
 4.54432875167098173e+04, 6.98598243086066828e-03,-6.00000000000000000e+01
 4.58152416717610031e+04, 7.04255691926642877e-03,-6.00000000000000000e+01
 4.61871958268121889e+04, 7.08144692459517638e-03,-6.00000000000000000e+01
 4.65591499818633747e+04, 7.10825776365065984e-03,-6.00000000000000000e+01
 4.70000000000000000e+04, 7.12973883633634745e-03,-6.00000000000000000e+01
 4.70120959770274712e+04, 1.44749732977739187e-03,-8.00000000000000000e+01
 4.70241919540549425e+04, 1.43364963487002802e-03,-8.00000000000000000e+01
 4.70495579358965551e+04, 1.40509310629179530e-03,-8.00000000000000000e+01
 4.70749239177381678e+04, 1.37716974987564479e-03,-8.00000000000000000e+01
 4.71002898995797805e+04, 1.34991829090251245e-03,-8.00000000000000000e+01
 4.71475869972330911e+04, 1.30088860675430310e-03,-8.00000000000000000e+01
 4.72780575538792109e+04, 1.17669880316646725e-03,-8.00000000000000000e+01
 4.73464278427773825e+04, 1.11791039103021771e-03,-8.00000000000000000e+01
 4.74147981316755540e+04, 1.06302630317803748e-03,-8.00000000000000000e+01
 4.74831684205737256e+04, 1.01177949631724227e-03,-8.00000000000000000e+01
 4.75904263644822349e+04, 9.38204079947309723e-04,-8.00000000000000000e+01
 4.76976843083907443e+04, 8.72206603591808090e-04,-8.00000000000000000e+01
 4.78049422522992536e+04, 8.12930838182648516e-04,-8.00000000000000000e+01
 4.79754287877956376e+04, 7.30907379232335463e-04,-8.00000000000000000e+01
 4.81459153232920216e+04, 6.61737344487330721e-04,-8.00000000000000000e+01
 4.83164018587884057e+04, 6.03382475058626406e-04,-8.00000000000000000e+01
 4.84868883942847897e+04, 5.54151149510618527e-04,-8.00000000000000000e+01
 4.86573749297811737e+04, 5.12621293795206151e-04,-8.00000000000000000e+01
 4.88278614652775577e+04, 4.77591098489660033e-04,-8.00000000000000000e+01
 4.89983480007739417e+04, 4.48044408887647572e-04,-8.00000000000000000e+01
 4.91688345362703258e+04, 4.23122976860414884e-04,-8.00000000000000000e+01
 4.93393210717667098e+04, 4.02102627806373125e-04,-8.00000000000000000e+01
 4.96119638665376406e+04, 3.75129680745673244e-04,-8.00000000000000000e+01
 4.98846066613085713e+04, 3.54581710413107707e-04,-8.00000000000000000e+01
 5.00000000000000000e+04, 3.47424243930756710e-04,-8.00000000000000000e+01
 5.00444703531248233e+04, 3.44929545108315424e-04,-8.00000000000000000e+01
 5.00889407062496466e+04, 3.42541062941987802e-04,-8.00000000000000000e+01
 5.02136507645384627e+04, 3.36357079847216694e-04,-8.00000000000000000e+01
 5.03383608228272788e+04, 3.30805993237873717e-04,-8.00000000000000000e+01
 5.04630708811160948e+04, 3.25875771031076164e-04,-8.00000000000000000e+01
 5.07660669797343289e+04, 3.16029588014793438e-04,-8.00000000000000000e+01
 5.10690630783525630e+04, 3.08728408722083226e-04,-8.00000000000000000e+01
 5.13720591769707971e+04, 3.03359973970925890e-04,-8.00000000000000000e+01
 5.16750552755890312e+04, 2.99429693843932866e-04,-8.00000000000000000e+01
 5.19780513742072653e+04, 2.96558726572086556e-04,-8.00000000000000000e+01
 5.20000000000000000e+04, 2.96380908891818366e-04,-8.00000000000000000e+01
 5.20000167291245452e+04, 1.97584252843864810e-03,-5.00000000000000000e+01
 5.20050364393538403e+04, 2.07559372275048200e-03,-5.00000000000000000e+01
 5.20192321018826042e+04, 2.35504378964023235e-03,-5.00000000000000000e+01
 5.20334277644113681e+04, 2.63100057006239322e-03,-5.00000000000000000e+01
 5.20476234269401320e+04, 2.90321662489962870e-03,-5.00000000000000000e+01
 5.20715322711566187e+04, 3.35313934761431211e-03,-5.00000000000000000e+01
 5.21260467862079604e+04, 4.34020339586139309e-03,-5.00000000000000000e+01
 5.21805613012593021e+04, 5.27514349154665357e-03,-5.00000000000000000e+01
 5.22350758163106439e+04, 6.16053001046704823e-03,-5.00000000000000000e+01
 5.23171867736404674e+04, 7.40606803470630730e-03,-5.00000000000000000e+01
 5.23992977309702910e+04, 8.55250766042915493e-03,-5.00000000000000000e+01
 5.24814086883001146e+04, 9.60812364788599452e-03,-5.00000000000000000e+01
 5.25635196456299382e+04, 1.05805866171664494e-02,-5.00000000000000000e+01
 5.26456306029597617e+04, 1.14765619289986104e-02,-5.00000000000000000e+01
 5.27277415602895853e+04, 1.23019813637451503e-02,-5.00000000000000000e+01
 5.28563737169820815e+04, 1.34660527231008232e-02,-5.00000000000000000e+01
 5.29850058736745777e+04, 1.44895171361970870e-02,-5.00000000000000000e+01
 5.31136380303670740e+04, 1.53895419759100573e-02,-5.00000000000000000e+01
 5.32422701870595702e+04, 1.61810561552140873e-02,-5.00000000000000000e+01
 5.35208569807504100e+04, 1.75840303348440245e-02,-5.00000000000000000e+01
 5.37994437744412498e+04, 1.86471204062632033e-02,-5.00000000000000000e+01
 5.40780305681320897e+04, 1.94516796953270420e-02,-5.00000000000000000e+01
 5.43566173618229295e+04, 2.00597576370908741e-02,-5.00000000000000000e+01
 5.46352041555137694e+04, 2.05192729867004660e-02,-5.00000000000000000e+01
 5.49137909492046092e+04, 2.08667855079551628e-02,-5.00000000000000000e+01
 5.51923777428954490e+04, 2.11297629907129386e-02,-5.00000000000000000e+01
 5.54709645365862889e+04, 2.13287696141681617e-02,-5.00000000000000000e+01
 5.57495513302771287e+04, 2.14793096425229812e-02,-5.00000000000000000e+01
 5.61804737685840373e+04, 2.16435215078033955e-02,-5.00000000000000000e+01
 5.66113962068909459e+04, 2.17504434771403354e-02,-5.00000000000000000e+01
 5.70000000000000000e+04, 2.18140960473179706e-02,-5.00000000000000000e+01
 5.70093729030194954e+04, 3.24500984614028857e-03,-8.00000000000000000e+01
 5.70187458060389908e+04, 3.21755916327685562e-03,-8.00000000000000000e+01
 5.70388462977393501e+04, 3.15946872283920724e-03,-8.00000000000000000e+01
 5.70589467894397094e+04, 3.10240246603412772e-03,-8.00000000000000000e+01
 5.70790472811400687e+04, 3.04642768427333894e-03,-8.00000000000000000e+01
 5.71148552017660550e+04, 2.94942229014037022e-03,-8.00000000000000000e+01
 5.71839977920712190e+04, 2.77150665573830043e-03,-8.00000000000000000e+01
 5.72531403823763831e+04, 2.60541823002228157e-03,-8.00000000000000000e+01
 5.73222829726815471e+04, 2.45041699900091321e-03,-8.00000000000000000e+01
 5.74318724544243742e+04, 2.22590413630429241e-03,-8.00000000000000000e+01
 5.75414619361672012e+04, 2.02499409109536781e-03,-8.00000000000000000e+01
 5.76510514179100282e+04, 1.84497285395277964e-03,-8.00000000000000000e+01
 5.77606408996528553e+04, 1.68351854243000212e-03,-8.00000000000000000e+01
 5.78702303813956823e+04, 1.53873201955486306e-03,-8.00000000000000000e+01
 5.79798198631385094e+04, 1.40895897710561005e-03,-8.00000000000000000e+01
 5.80894093448813364e+04, 1.29267644172482705e-03,-8.00000000000000000e+01
 5.81989988266241635e+04, 1.18847942958729639e-03,-8.00000000000000000e+01
 5.84083927352503815e+04, 1.01863743182816564e-03,-8.00000000000000000e+01
 5.86177866438765996e+04, 8.80940933474681645e-04,-8.00000000000000000e+01
 5.88271805525028176e+04, 7.69161637756060504e-04,-8.00000000000000000e+01
 5.90365744611290356e+04, 6.78391507625581086e-04,-8.00000000000000000e+01
 5.93707686535959292e+04, 5.67429026838960787e-04,-8.00000000000000000e+01
 5.97049628460628228e+04, 4.87838611227750150e-04,-8.00000000000000000e+01
 6.00000000000000000e+04, 4.36640538856427002e-04,-8.00000000000000000e+01
 6.00285328138201730e+04, 4.32540127758760686e-04,-8.00000000000000000e+01
 6.00570656276403461e+04, 4.28553467312900319e-04,-8.00000000000000000e+01
 6.01488723342396042e+04, 4.16465870118606430e-04,-8.00000000000000000e+01
 6.02406790408388624e+04, 4.05307801692246267e-04,-8.00000000000000000e+01
 6.03324857474381206e+04, 3.95085242575515003e-04,-8.00000000000000000e+01
 6.06170779318581335e+04, 3.68409179579260956e-04,-8.00000000000000000e+01
 6.07548436834722452e+04, 3.58080066715671006e-04,-8.00000000000000000e+01
 6.08926094350863568e+04, 3.49101594638730498e-04,-8.00000000000000000e+01
 6.10303751867004685e+04, 3.41290717167116499e-04,-8.00000000000000000e+01
 6.11681409383145801e+04, 3.34493335551999758e-04,-8.00000000000000000e+01
 6.13059066899286918e+04, 3.28577151016873250e-04,-8.00000000000000000e+01
 6.15357850644903592e+04, 3.20359379947392057e-04,-8.00000000000000000e+01
 6.17656634390520267e+04, 3.13866826099981925e-04,-8.00000000000000000e+01
 6.19955418136136941e+04, 3.08733827447715435e-04,-8.00000000000000000e+01
 6.20000000000000000e+04, 3.08646760079058923e-04,-8.00000000000000000e+01
 6.20000095131518246e+04, 2.54568784708580605e-03,-4.00000000000000000e+01
 6.20033047829000279e+04, 2.73494963213955422e-03,-4.00000000000000000e+01
 6.20130464595902085e+04, 3.29084549449234738e-03,-4.00000000000000000e+01
 6.20227881362803892e+04, 3.84195733122650153e-03,-4.00000000000000000e+01
 6.20325298129705698e+04, 4.38792764474550418e-03,-4.00000000000000000e+01
 6.20482648979685546e+04, 5.25874297080696287e-03,-4.00000000000000000e+01
 6.20792842659895687e+04, 6.93612767092018599e-03,-4.00000000000000000e+01
 6.21103036340105828e+04, 8.56242855647665509e-03,-4.00000000000000000e+01
 6.21413230020315968e+04, 1.01390870274102301e-02,-4.00000000000000000e+01
 6.21953364968290844e+04, 1.27705647237986997e-02,-4.00000000000000000e+01
 6.22493499916265719e+04, 1.52631950679852774e-02,-4.00000000000000000e+01
 6.23033634864240594e+04, 1.76242895247444159e-02,-4.00000000000000000e+01
 6.23573769812215469e+04, 1.98610064593454615e-02,-4.00000000000000000e+01
 6.24805449528496829e+04, 2.45299982644281642e-02,-4.00000000000000000e+01
 6.26037129244778189e+04, 2.86569620834660997e-02,-4.00000000000000000e+01
 6.27268808961059549e+04, 3.23056566593482863e-02,-4.00000000000000000e+01
 6.28500488677340909e+04, 3.55317463236359057e-02,-4.00000000000000000e+01
 6.29732168393622269e+04, 3.83841725669983105e-02,-4.00000000000000000e+01
 6.30963848109903629e+04, 4.09061652514483773e-02,-4.00000000000000000e+01
