"current","time","voltage"
 1.70992711539675311e-03, 0.00000000000000000e+00,-8.00000000000000000e+01
 6.95637619351823768e-04, 2.50000000000000000e+01,-8.00000000000000000e+01
 7.61526613340100453e-03, 5.00000000000000000e+01,-8.00000000000000000e+01
-1.46491638750955964e-02, 7.50000000000000000e+01,-8.00000000000000000e+01
-1.93575650741418647e-03, 1.00000000000000000e+02,-8.00000000000000000e+01
-1.47183968189556428e-03, 1.25000000000000000e+02,-7.99999999999999858e+01
 1.53073731725513560e-02, 1.50000000000000000e+02,-8.00000000000000000e+01
-2.64921219764268972e-03, 1.75000000000000000e+02,-8.00000000000000000e+01
 1.35580175607795412e-02, 2.00000000000000000e+02,-8.00000000000000000e+01
 1.52062000405901020e-02, 2.25000000000000000e+02,-8.00000000000000000e+01
-9.66671011954893869e-03, 2.50000000000000000e+02,-8.00000000000000000e+01
-8.62778413653972343e-03, 2.75000000000000000e+02,-7.99999999999999858e+01
 1.78181365652354644e-02, 3.00000000000000000e+02,-8.00000000000000000e+01
 1.56682276229316809e-03, 3.25000000000000000e+02,-8.00000000000000000e+01
 4.26345015451781804e-03, 3.50000000000000000e+02,-8.00000000000000000e+01
 6.32110603435921421e-03, 3.75000000000000000e+02,-8.00000000000000000e+01
-1.41768488334854479e-02, 4.00000000000000000e+02,-8.00000000000000000e+01
 4.03776132290374569e-04, 4.25000000000000000e+02,-8.00000000000000000e+01
-8.97041651353400367e-03, 4.50000000000000000e+02,-8.00000000000000000e+01
-9.37947433173448065e-03, 4.75000000000000000e+02,-8.00000000000000000e+01
-4.46877072419150467e-04, 5.00000000000000000e+02,-8.00000000000000000e+01
-3.16421925080095576e-03, 5.25000000000000000e+02,-8.00000000000000142e+01
-1.19499502748473749e-02, 5.50000000000000000e+02,-8.00000000000000000e+01
 7.06520145693304274e-03, 5.75000000000000000e+02,-8.00000000000000000e+01
 6.21133193830861879e-03, 6.00000000000000000e+02,-8.00000000000000000e+01
 4.27863164586413276e-03, 6.25000000000000000e+02,-8.00000000000000000e+01
 6.52572016347738142e-03, 6.50000000000000000e+02,-8.00000000000000000e+01
-1.32608187536872365e-02, 6.75000000000000000e+02,-8.00000000000000000e+01
 6.37060056601883740e-03, 7.00000000000000000e+02,-8.00000000000000000e+01
 1.29631071093059191e-03, 7.25000000000000000e+02,-8.00000000000000000e+01
 3.70242522624815050e-03, 7.50000000000000000e+02,-8.00000000000000000e+01
 4.70241023914228645e-03, 7.75000000000000000e+02,-8.00000000000000000e+01
-1.46360144675371489e-03, 8.00000000000000000e+02,-8.00000000000000000e+01
 9.33191941141148402e-03, 8.25000000000000000e+02,-8.00000000000000000e+01
-1.80244375743749221e-03, 8.50000000000000000e+02,-8.00000000000000142e+01
 3.74025568760221350e-03, 8.75000000000000000e+02,-8.00000000000000142e+01
 2.97602125868874244e-03, 9.00000000000000000e+02,-8.00000000000000142e+01
-4.45365146088519295e-04, 9.25000000000000000e+02,-8.00000000000000142e+01
 2.76851734645033182e-03, 9.50000000000000000e+02,-8.00000000000000142e+01
 1.04612074325825810e-03, 9.75000000000000000e+02,-8.00000000000000142e+01
 6.27970481765518455e-03, 1.00000000000000000e+03,-8.00000000000000142e+01
 1.29916463421719079e-02, 1.02500000000000000e+03,-8.00000000000000000e+01
 3.53956433291896782e-03, 1.05000000000000000e+03,-8.00000000000000142e+01
-1.86785984051456412e-03, 1.07500000000000000e+03,-8.00000000000000000e+01
 1.31941316102612040e-02, 1.10000000000000000e+03,-8.00000000000000000e+01
 5.02014082104049793e-03, 1.12500000000000000e+03,-8.00000000000000142e+01
