"current","time","voltage"
-2.96674183575839831e-04, 0.00000000000000000e+00,-8.00000000000000000e+01
 2.37063735413562977e-03, 2.50000000000000000e+01,-8.00000000000000000e+01
-2.54682198901902629e-03, 5.00000000000000000e+01,-8.00000000000000000e+01
 1.05851590418470378e-03, 7.50000000000000000e+01,-8.00000000000000000e+01
-5.80571257773796986e-04, 1.00000000000000000e+02,-8.00000000000000000e+01
-2.34763934520271873e-03, 1.25000000000000000e+02,-8.00000000000000000e+01
 7.76384127807023075e-04, 1.50000000000000000e+02,-7.99999999999999858e+01
-9.96321431004996549e-05, 1.75000000000000000e+02,-8.00000000000000000e+01
 3.92605992856654882e-04, 2.00000000000000000e+02,-8.00000000000000000e+01
 4.56097511170905823e-04, 2.25000000000000000e+02,-8.00000000000000000e+01
-1.87442236148294182e-03, 2.50000000000000000e+02,-8.00000000000000000e+01
 1.39358240551274467e-03, 2.75000000000000000e+02,-8.00000000000000000e+01
 7.96656265386487785e-07, 3.00000000000000000e+02,-8.00000000000000000e+01
-1.38532014052991843e-03, 3.25000000000000000e+02,-8.00000000000000000e+01
 9.31908332855689255e-04, 3.50000000000000000e+02,-8.00000000000000000e+01
 1.13128773671177961e-03, 3.75000000000000000e+02,-8.00000000000000000e+01
 9.57656673555508549e-05, 4.00000000000000000e+02,-8.00000000000000000e+01
-5.90459139933390931e-04, 4.25000000000000000e+02,-8.00000000000000000e+01
-1.98521096423695921e-03, 4.50000000000000000e+02,-8.00000000000000000e+01
-1.42375763488912722e-04, 4.75000000000000000e+02,-8.00000000000000000e+01
 1.11276960071718259e-03, 5.00000000000000000e+02,-8.00000000000000000e+01
-1.75800198521509064e-03, 5.25000000000000000e+02,-8.00000000000000000e+01
-2.84461377090167254e-03, 5.50000000000000000e+02,-8.00000000000000000e+01
 3.12641871131528136e-04, 5.75000000000000000e+02,-8.00000000000000000e+01
 8.49054555665577264e-04, 6.00000000000000000e+02,-8.00000000000000000e+01
 9.16369433114003966e-04, 6.25000000000000000e+02,-8.00000000000000000e+01
-9.00905518324734067e-04, 6.50000000000000000e+02,-7.99999999999999858e+01
-6.45580097301908049e-04, 6.75000000000000000e+02,-8.00000000000000000e+01
-1.89434638030090745e-04, 7.00000000000000000e+02,-8.00000000000000000e+01
-1.64292947089553047e-03, 7.25000000000000000e+02,-8.00000000000000000e+01
 1.01464075143999207e-03, 7.50000000000000000e+02,-8.00000000000000000e+01
 1.51787364794751713e-03, 7.75000000000000000e+02,-8.00000000000000000e+01
 1.56107532405459597e-03, 8.00000000000000000e+02,-8.00000000000000000e+01
 9.11397451792467575e-04, 8.25000000000000000e+02,-8.00000000000000142e+01
 1.87470684073424510e-03, 8.50000000000000000e+02,-8.00000000000000142e+01
-1.74406664587249682e-03, 8.75000000000000000e+02,-8.00000000000000142e+01
 4.17558292728849735e-04, 9.00000000000000000e+02,-8.00000000000000142e+01
 2.40895804714443646e-03, 9.25000000000000000e+02,-8.00000000000000142e+01
-1.86988172878527811e-03, 9.50000000000000000e+02,-8.00000000000000142e+01
-6.67904779410365872e-04, 9.75000000000000000e+02,-8.00000000000000142e+01
