"current","time","voltage"
 7.49500862150722796e-06, 0.00000000000000000e+00,-8.00000000000000000e+01
 7.49497839469636315e-06, 2.50000000000000000e+01,-8.00000000000000000e+01
 7.49494851471162587e-06, 5.00000000000000000e+01,-8.00000000000000000e+01
 7.49491863472688774e-06, 7.50000000000000000e+01,-8.00000000000000000e+01
 7.49488875474215046e-06, 1.00000000000000000e+02,-8.00000000000000000e+01
 7.49485887475741233e-06, 1.25000000000000000e+02,-8.00000000000000000e+01
 7.49482899477267420e-06, 1.50000000000000000e+02,-7.99999999999999858e+01
 7.49479911478793607e-06, 1.75000000000000000e+02,-8.00000000000000000e+01
 7.49476923480319794e-06, 2.00000000000000000e+02,-8.00000000000000000e+01
 7.49473935481845981e-06, 2.25000000000000000e+02,-8.00000000000000000e+01
 7.49470947483372168e-06, 2.50000000000000000e+02,-8.00000000000000000e+01
 7.49467959484898440e-06, 2.75000000000000000e+02,-8.00000000000000000e+01
 7.49464971486424627e-06, 3.00000000000000000e+02,-8.00000000000000000e+01
 7.49461983487950814e-06, 3.25000000000000000e+02,-8.00000000000000000e+01
 7.49458995489477085e-06, 3.50000000000000000e+02,-8.00000000000000000e+01
 7.49456007491003188e-06, 3.75000000000000000e+02,-8.00000000000000000e+01
 7.49453019492529459e-06, 4.00000000000000000e+02,-8.00000000000000000e+01
 7.49450031494055646e-06, 4.25000000000000000e+02,-8.00000000000000000e+01
 7.49447043495581834e-06, 4.50000000000000000e+02,-8.00000000000000000e+01
 7.49444055497108105e-06, 4.75000000000000000e+02,-8.00000000000000000e+01
 7.49441067498634208e-06, 5.00000000000000000e+02,-8.00000000000000000e+01
 7.49438079500160479e-06, 5.25000000000000000e+02,-8.00000000000000000e+01
 7.49435091501686751e-06, 5.50000000000000000e+02,-8.00000000000000000e+01
 7.49432103503212938e-06, 5.75000000000000000e+02,-8.00000000000000000e+01
 7.49429115504739125e-06, 6.00000000000000000e+02,-8.00000000000000000e+01
 7.49426127506265312e-06, 6.25000000000000000e+02,-8.00000000000000000e+01
 7.49423139507791499e-06, 6.50000000000000000e+02,-7.99999999999999858e+01
 7.49420151509317771e-06, 6.75000000000000000e+02,-8.00000000000000000e+01
 7.49418690148039388e-06, 7.00000000000000000e+02,-8.00000000000000000e+01
 7.49418533546235635e-06, 7.25000000000000000e+02,-8.00000000000000000e+01
 7.49418376944431882e-06, 7.50000000000000000e+02,-8.00000000000000000e+01
 7.49418220342628129e-06, 7.75000000000000000e+02,-8.00000000000000000e+01
 7.49418063740824291e-06, 8.00000000000000000e+02,-8.00000000000000000e+01
 7.49417907139020623e-06, 8.25000000000000000e+02,-8.00000000000000142e+01
 7.49417750537216785e-06, 8.50000000000000000e+02,-8.00000000000000142e+01
 7.49417593935413117e-06, 8.75000000000000000e+02,-8.00000000000000142e+01
 7.49417437333609279e-06, 9.00000000000000000e+02,-8.00000000000000142e+01
 7.49417280731805526e-06, 9.25000000000000000e+02,-8.00000000000000000e+01
