"current","time","voltage"
 2.29609456074476989e-04, 0.00000000000000000e+00,-8.00000000000000000e+01
 2.29617729983395340e-04, 2.50000000000000000e+01,-8.00000000000000142e+01
 2.29625983291906134e-04, 5.00000000000000000e+01,-8.00000000000000142e+01
 2.29634236600416929e-04, 7.50000000000000000e+01,-8.00000000000000000e+01
 2.29642489908927724e-04, 1.00000000000000000e+02,-8.00000000000000142e+01
 2.29650743217438519e-04, 1.25000000000000000e+02,-8.00000000000000142e+01
 2.29658996525949286e-04, 1.50000000000000000e+02,-8.00000000000000000e+01
 2.29667249834460108e-04, 1.75000000000000000e+02,-8.00000000000000142e+01
 2.29675503142970876e-04, 2.00000000000000000e+02,-8.00000000000000142e+01
 2.29683756451481644e-04, 2.25000000000000000e+02,-8.00000000000000000e+01
 2.29692009759992438e-04, 2.50000000000000000e+02,-8.00000000000000142e+01
 2.29700263068503260e-04, 2.75000000000000000e+02,-8.00000000000000284e+01
 2.29708516377014055e-04, 3.00000000000000000e+02,-8.00000000000000284e+01
 2.29714989821652813e-04, 3.25000000000000000e+02,-8.00000000000000142e+01
 2.29719232929612638e-04, 3.50000000000000000e+02,-8.00000000000000142e+01
 2.29723476037572462e-04, 3.75000000000000000e+02,-8.00000000000000000e+01
 2.29727719145532232e-04, 4.00000000000000000e+02,-8.00000000000000000e+01
 2.29731962253492111e-04, 4.25000000000000000e+02,-8.00000000000000142e+01
 2.29736205361451935e-04, 4.50000000000000000e+02,-8.00000000000000142e+01
 2.29740448469411705e-04, 4.75000000000000000e+02,-8.00000000000000000e+01
 2.29744691577371530e-04, 5.00000000000000000e+02,-8.00000000000000142e+01
 2.29748934685331354e-04, 5.25000000000000000e+02,-8.00000000000000000e+01
 2.29753177793291178e-04, 5.50000000000000000e+02,-8.00000000000000000e+01
 2.29757420901250976e-04, 5.75000000000000000e+02,-8.00000000000000000e+01
 2.29761664009210827e-04, 6.00000000000000000e+02,-8.00000000000000000e+01
 2.29765907117170597e-04, 6.25000000000000000e+02,-8.00000000000000000e+01
 2.29770150225130422e-04, 6.50000000000000000e+02,-8.00000000000000000e+01
 2.29774393333090246e-04, 6.75000000000000000e+02,-8.00000000000000000e+01
 2.29778636441050043e-04, 7.00000000000000000e+02,-8.00000000000000000e+01
 2.29782879549009868e-04, 7.25000000000000000e+02,-8.00000000000000000e+01
 2.29787122656969692e-04, 7.50000000000000000e+02,-8.00000000000000000e+01
 2.29791365764929516e-04, 7.75000000000000000e+02,-8.00000000000000000e+01
 2.29795608872889314e-04, 8.00000000000000000e+02,-7.99999999999999858e+01
 2.29797401110377804e-04, 8.25000000000000000e+02,-8.00000000000000000e+01
 2.29798688568324318e-04, 8.50000000000000000e+02,-8.00000000000000000e+01
 2.29799976026270777e-04, 8.75000000000000000e+02,-8.00000000000000000e+01
 2.29801263484217291e-04, 9.00000000000000000e+02,-8.00000000000000000e+01
 2.29802550942163778e-04, 9.25000000000000000e+02,-8.00000000000000000e+01
 2.29803838400110291e-04, 9.50000000000000000e+02,-8.00000000000000000e+01
 2.29805125858056778e-04, 9.75000000000000000e+02,-8.00000000000000000e+01
 2.29806413316003264e-04, 1.00000000000000000e+03,-8.00000000000000000e+01
 2.29807700773949751e-04, 1.02500000000000000e+03,-8.00000000000000000e+01
 2.29808988231896237e-04, 1.05000000000000000e+03,-8.00000000000000000e+01
 2.29810275689842724e-04, 1.07500000000000000e+03,-8.00000000000000000e+01
 2.29811563147789237e-04, 1.10000000000000000e+03,-8.00000000000000000e+01
 2.29812850605735724e-04, 1.12500000000000000e+03,-8.00000000000000000e+01
 2.29814138063682183e-04, 1.15000000000000000e+03,-7.99999999999999858e+01
 2.29815425521628697e-04, 1.17500000000000000e+03,-8.00000000000000000e+01
 2.29816712979575183e-04, 1.20000000000000000e+03,-8.00000000000000000e+01
 2.29818000437521697e-04, 1.22500000000000000e+03,-8.00000000000000000e+01
 2.29819287895468183e-04, 1.25000000000000000e+03,-8.00000000000000000e+01
 2.29820575353414643e-04, 1.27500000000000000e+03,-8.00000000000000000e+01
 2.29821862811361156e-04, 1.30000000000000000e+03,-8.00000000000000000e+01
 2.29823150269307670e-04, 1.32500000000000000e+03,-8.00000000000000000e+01
 2.29824437727254156e-04, 1.35000000000000000e+03,-8.00000000000000000e+01
 2.29825725185200643e-04, 1.37500000000000000e+03,-8.00000000000000000e+01
 2.29827012643147102e-04, 1.40000000000000000e+03,-8.00000000000000000e+01
 2.29828300101093616e-04, 1.42500000000000000e+03,-8.00000000000000000e+01
 2.29829587559040102e-04, 1.45000000000000000e+03,-8.00000000000000000e+01
 2.29830875016986616e-04, 1.47500000000000000e+03,-8.00000000000000000e+01
 2.29832162474933102e-04, 1.50000000000000000e+03,-8.00000000000000000e+01
 2.29833449932879562e-04, 1.52500000000000000e+03,-7.99999999999999858e+01
 2.29834737390826075e-04, 1.55000000000000000e+03,-8.00000000000000000e+01
 2.29836024848772562e-04, 1.57500000000000000e+03,-8.00000000000000000e+01
 2.29837312306719075e-04, 1.60000000000000000e+03,-8.00000000000000000e+01
 2.29838599764665562e-04, 1.62500000000000000e+03,-8.00000000000000000e+01
 2.29839838331132615e-04, 1.65000000000000000e+03,-8.00000000000000000e+01
 2.29840926428502958e-04, 1.67500000000000000e+03,-8.00000000000000142e+01
